0.0000000000, -56.3
1.5258178711, -51.1
3.0516357422, -52.9
4.5774536133, -53.8
6.1032714844, -56.6
7.6290893555, -54.1
9.1549072266, -49.9
10.6807250977, -50.2
12.2065429688, -54.1
13.7323608398, -56.3
15.2581787109, -53.3
16.7839965820, -50.0
18.3098144531, -43.2
19.8356323242, -40.9
21.3614501953, -43.8
22.8872680664, -44.5
24.4130859375, -33.6
25.9389038086, -27.0
27.4647216797, -26.4
28.9905395508, -30.8
30.5163574219, -35.4
32.0421752930, -41.0
33.5679931641, -44.5
35.0938110352, -42.9
36.6196289063, -45.4
38.1454467773, -46.3
39.6712646484, -49.2
41.1970825195, -48.3
42.7229003906, -48.3
44.2487182617, -49.2
45.7745361328, -49.9
47.3003540039, -51.4
48.8261718750, -52.0
50.3519897461, -50.3
51.8778076172, -46.6
53.4036254883, -44.0
54.9294433594, -44.2
56.4552612305, -45.1
57.9810791016, -46.9
59.5068969727, -50.0
61.0327148438, -52.2
62.5585327148, -52.6
64.0843505859, -55.9
65.6101684570, -56.1
67.1359863281, -55.6
68.6618041992, -52.8
70.1876220703, -49.6
71.7134399414, -47.9
73.2392578125, -49.6
74.7650756836, -51.5
76.2908935547, -54.2
77.8167114258, -57.3
79.3425292969, -59.2
80.8683471680, -58.4
82.3941650391, -55.7
83.9199829102, -56.4
85.4458007813, -57.7
86.9716186523, -57.8
88.4974365234, -58.8
90.0232543945, -62.9
91.5490722656, -63.8
93.0748901367, -64.7
94.6007080078, -64.9
96.1265258789, -64.3
97.6523437500, -61.1
99.1781616211, -60.4
100.7039794922, -61.6
102.2297973633, -61.7
103.7556152344, -62.9
105.2814331055, -63.6
106.8072509766, -61.6
108.3330688477, -60.7
109.8588867188, -59.8
111.3847045898, -59.7
112.9105224609, -59.9
114.4363403320, -60.9
115.9621582031, -62.1
117.4879760742, -63.8
119.0137939453, -63.9
120.5396118164, -64.0
122.0654296875, -66.7
123.5912475586, -66.4
125.1170654297, -65.5
126.6428833008, -65.9
128.1687011719, -66.3
129.6945190430, -67.1
131.2203369141, -67.3
132.7461547852, -67.5
134.2719726563, -66.7
135.7977905273, -67.2
137.3236083984, -67.2
138.8494262695, -67.2
140.3752441406, -67.9
141.9010620117, -68.6
143.4268798828, -67.6
144.9526977539, -68.1
146.4785156250, -69.2
148.0043334961, -70.1
149.5301513672, -70.2
151.0559692383, -70.2
152.5817871094, -69.1
154.1076049805, -69.8
155.6334228516, -70.2
157.1592407227, -70.1
158.6850585938, -69.8
160.2108764648, -69.9
161.7366943359, -71.7
163.2625122070, -72.1
164.7883300781, -72.0
166.3141479492, -71.2
167.8399658203, -71.7
169.3657836914, -71.8
170.8916015625, -71.8
