0.0000000000, -47.50416
12.2065429688, -50.50083
24.4130859375, -75.56590
36.6196289063, -74.32144
48.8261718750, -67.48347
61.0327148438, -72.10463
73.2392578125, -82.38212
85.4458007813, -90.59454
97.6523437500, -87.71119
109.8588867188, -89.77314
122.0654296875, -84.66981
134.2719726563, -80.76227
146.4785156250, -73.48072
158.6850585938, -76.19875
170.8916015625, -89.46293
183.0981445313, -92.41808
195.3046875000, -91.19563
207.5112304688, -92.73770
219.7177734375, -91.96888
231.9243164063, -86.89597
244.1308593750, -80.62731
256.3374023438, -81.46670
268.5439453125, -91.74226
280.7504882813, -92.93098
292.9570312500, -92.77537
305.1635742188, -93.25465
317.3701171875, -94.28276
329.5766601563, -92.70496
341.7832031250, -86.59769
353.9897460938, -83.99241
366.1962890625, -91.89701
378.4028320313, -95.11308
390.6093750000, -95.25214
402.8159179688, -94.58805
415.0224609375, -95.22534
427.2290039063, -94.34436
439.4355468750, -89.61932
451.6420898438, -86.58727
463.8486328125, -93.25757
476.0551757813, -95.87094
488.2617187500, -95.32939
500.4682617188, -93.76804
512.6748046875, -92.47679
524.8813476563, -93.72516
537.0878906250, -93.55762
549.2944335938, -91.98017
561.5009765625, -93.99765
573.7075195313, -95.00744
585.9140625000, -94.10906
598.1206054688, -93.58651
610.3271484375, -95.11036
622.5336914063, -95.59131
634.7402343750, -94.42421
646.9467773438, -89.81707
659.1533203125, -92.09787
671.3598632813, -95.75508
683.5664062500, -93.78329
695.7729492188, -94.86988
707.9794921875, -95.35248
720.1860351563, -94.30425
732.3925781250, -94.09389
744.5991210938, -84.76693
756.8056640625, -85.58058
769.0122070313, -95.40311
781.2187500000, -95.29643
793.4252929688, -95.52812
805.6318359375, -96.64170
817.8383789063, -97.04880
830.0449218750, -96.89088
842.2514648438, -93.05219
854.4580078125, -91.43835
866.6645507813, -93.33251
878.8710937500, -94.87700
891.0776367188, -95.00024
903.2841796875, -95.72548
915.4907226563, -96.94942
927.6972656250, -96.89146
939.9038085938, -88.31520
952.1103515625, -84.83445
964.3168945313, -91.89191
976.5234375000, -96.29309
988.7299804688, -96.39236
1000.9365234375, -97.78916
1013.1430664063, -99.54469
1025.3496093750, -97.33022
1037.5561523438, -94.32104
1049.7626953125, -89.78519
1061.9692382813, -94.37744
1074.1757812500, -96.81451
1086.3823242188, -97.40862
1098.5888671875, -97.62103
1110.7954101563, -96.03629
1123.0019531250, -97.09641
1135.2084960938, -94.59280
1147.4150390625, -87.19411
1159.6215820313, -91.11690
1171.8281250000, -96.19075
1184.0346679688, -97.06519
1196.2412109375, -98.26888
1208.4477539063, -97.36232
1220.6542968750, -97.25615
1232.8608398438, -96.23892
1245.0673828125, -88.03843
1257.2739257813, -89.90432
1269.4804687500, -95.88583
1281.6870117188, -97.96767
1293.8935546875, -99.42320
1306.1000976563, -99.03821
1318.3066406250, -98.50344
1330.5131835938, -98.60689
1342.7197265625, -92.13258
1354.9262695313, -91.82705
1367.1328125000, -98.44843
1379.3393554688, -98.57437
1391.5458984375, -99.54368
1403.7524414063, -100.49390
1415.9589843750, -98.90733
1428.1655273438, -99.28418
1440.3720703125, -98.10306
1452.5786132813, -96.56065
1464.7851562500, -98.52433
1476.9916992188, -99.34940
1489.1982421875, -100.74855
1501.4047851563, -99.81951
1513.6113281250, -97.97014
1525.8178710938, -99.93555
1538.0244140625, -94.55769
1550.2309570313, -91.23593
1562.4375000000, -97.92448
1574.6440429688, -99.71469
1586.8505859375, -99.51043
1599.0571289063, -99.38329
1611.2636718750, -97.95006
1623.4702148438, -100.77090
1635.6767578125, -96.70659
1647.8833007813, -90.69466
1660.0898437500, -95.18734
1672.2963867188, -100.69899
1684.5029296875, -99.34286
1696.7094726563, -99.32980
1708.9160156250, -99.17038
1721.1225585938, -100.26214
1733.3291015625, -99.78072
1745.5356445313, -96.26095
1757.7421875000, -97.71069
1769.9487304688, -99.65174
1782.1552734375, -99.75236
1794.3618164063, -101.48006
1806.5683593750, -99.46502
1818.7749023438, -99.16299
1830.9814453125, -99.96729
1843.1879882813, -96.29408
1855.3945312500, -97.21914
1867.6010742188, -100.40408
1879.8076171875, -100.37285
1892.0141601563, -100.88447
1904.2207031250, -98.87647
1916.4272460938, -99.50775
1928.6337890625, -100.89368
1940.8403320313, -99.57002
1953.0468750000, -99.48813
1965.2534179688, -101.14280
1977.4599609375, -100.38211
1989.6665039063, -100.78313
2001.8730468750, -99.74187
2014.0795898438, -99.35821
2026.2861328125, -99.94441
2038.4926757813, -100.28610
2050.6992187500, -98.42232
2062.9057617188, -99.58256
2075.1123046875, -100.51058
2087.3188476563, -100.88037
2099.5253906250, -100.33570
2111.7319335938, -100.73906
2123.9384765625, -100.48202
2136.1450195313, -99.80136
2148.3515625000, -97.81585
2160.5581054688, -100.10003
2172.7646484375, -99.63643
2184.9711914063, -101.62094
2197.1777343750, -100.74082
2209.3842773438, -101.48996
2221.5908203125, -101.70228
2233.7973632813, -101.31095
2246.0039062500, -101.02437
2258.2104492188, -101.91033
2270.4169921875, -99.72377
2282.6235351563, -99.73788
2294.8300781250, -100.29276
2307.0366210938, -101.27624
2319.2431640625, -100.77606
2331.4497070313, -100.46760
2343.6562500000, -99.20963
2355.8627929688, -100.35126
2368.0693359375, -99.88097
2380.2758789063, -100.95686
2392.4824218750, -101.36400
2404.6889648438, -101.51714
2416.8955078125, -100.48982
2429.1020507813, -100.97000
2441.3085937500, -100.42991
2453.5151367188, -100.49424
2465.7216796875, -101.10881
2477.9282226563, -101.43606
2490.1347656250, -101.88890
