0.0000000000, -87.29421
12.2065429688, -66.51334
24.4130859375, -59.23597
36.6196289063, -62.62762
48.8261718750, -74.76600
61.0327148438, -76.44742
73.2392578125, -83.76609
85.4458007813, -85.79751
97.6523437500, -86.98179
109.8588867188, -87.12203
122.0654296875, -91.34937
134.2719726563, -95.78535
146.4785156250, -90.66398
158.6850585938, -92.99050
170.8916015625, -100.03637
183.0981445313, -101.95948
195.3046875000, -101.61038
207.5112304688, -101.92434
219.7177734375, -103.33303
231.9243164063, -100.92866
244.1308593750, -97.40877
256.3374023438, -98.35639
268.5439453125, -107.06524
280.7504882813, -108.36357
292.9570312500, -106.99955
305.1635742188, -107.11126
317.3701171875, -108.91025
329.5766601563, -109.54983
341.7832031250, -106.06613
353.9897460938, -105.06411
366.1962890625, -110.40083
378.4028320313, -111.76657
390.6093750000, -111.39949
402.8159179688, -112.03040
415.0224609375, -113.60967
427.2290039063, -113.84658
439.4355468750, -112.09907
451.6420898438, -108.52095
463.8486328125, -111.76034
476.0551757813, -112.15294
488.2617187500, -113.19317
500.4682617188, -113.69505
512.6748046875, -113.37807
524.8813476563, -114.65385
537.0878906250, -113.75592
549.2944335938, -112.38330
561.5009765625, -114.37898
573.7075195313, -115.08956
585.9140625000, -114.79881
598.1206054688, -114.11446
610.3271484375, -115.27632
622.5336914063, -114.59137
634.7402343750, -114.97895
646.9467773438, -113.80099
659.1533203125, -114.47510
671.3598632813, -114.46400
683.5664062500, -113.44121
695.7729492188, -113.56749
707.9794921875, -113.81608
720.1860351563, -113.42048
732.3925781250, -113.49684
744.5991210938, -114.81906
756.8056640625, -113.72186
769.0122070313, -113.27158
781.2187500000, -113.12696
793.4252929688, -112.94282
805.6318359375, -113.86578
817.8383789063, -114.24577
830.0449218750, -114.59200
842.2514648438, -110.32526
854.4580078125, -109.07882
866.6645507813, -115.02988
878.8710937500, -115.84867
891.0776367188, -116.28048
903.2841796875, -115.78329
915.4907226563, -114.93935
927.6972656250, -115.06721
939.9038085938, -113.20564
952.1103515625, -112.29957
964.3168945313, -116.00055
976.5234375000, -116.77121
988.7299804688, -115.07451
1000.9365234375, -116.09682
1013.1430664063, -116.00272
1025.3496093750, -116.33167
1037.5561523438, -116.59583
1049.7626953125, -113.09354
1061.9692382813, -115.32419
1074.1757812500, -117.77962
1086.3823242188, -117.77311
1098.5888671875, -117.15641
1110.7954101563, -117.18957
1123.0019531250, -117.16688
1135.2084960938, -117.32987
1147.4150390625, -114.42371
1159.6215820313, -115.70353
1171.8281250000, -117.72195
1184.0346679688, -116.89877
1196.2412109375, -117.59585
1208.4477539063, -118.26405
1220.6542968750, -118.01143
1232.8608398438, -119.08276
1245.0673828125, -116.58991
1257.2739257813, -117.69172
1269.4804687500, -118.32503
1281.6870117188, -118.24707
1293.8935546875, -119.29286
1306.1000976563, -119.19296
1318.3066406250, -118.99071
1330.5131835938, -118.92469
1342.7197265625, -116.62532
1354.9262695313, -115.76818
1367.1328125000, -117.86917
1379.3393554688, -117.91383
1391.5458984375, -119.61927
1403.7524414063, -118.73328
1415.9589843750, -119.13135
1428.1655273438, -119.47681
1440.3720703125, -117.90452
1452.5786132813, -114.96939
1464.7851562500, -118.25086
1476.9916992188, -117.84428
1489.1982421875, -114.48001
1501.4047851563, -111.06804
1513.6113281250, -117.14841
1525.8178710938, -119.44047
1538.0244140625, -119.12377
1550.2309570313, -116.48717
1562.4375000000, -117.86353
1574.6440429688, -119.88480
1586.8505859375, -119.97532
1599.0571289063, -119.25861
1611.2636718750, -118.68816
1623.4702148438, -119.02533
1635.6767578125, -119.47465
1647.8833007813, -116.34801
1660.0898437500, -117.79952
1672.2963867188, -119.82648
1684.5029296875, -119.71388
1696.7094726563, -119.54342
1708.9160156250, -120.15932
1721.1225585938, -120.46095
1733.3291015625, -120.33325
1745.5356445313, -116.21173
1757.7421875000, -116.47348
1769.9487304688, -120.30567
1782.1552734375, -119.62868
1794.3618164063, -119.60402
1806.5683593750, -120.41740
1818.7749023438, -121.56871
1830.9814453125, -120.71710
1843.1879882813, -120.92028
1855.3945312500, -119.98803
1867.6010742188, -119.75461
1879.8076171875, -119.29430
1892.0141601563, -119.14733
1904.2207031250, -119.89622
1916.4272460938, -120.99285
1928.6337890625, -120.48935
1940.8403320313, -120.30808
1953.0468750000, -119.95170
1965.2534179688, -119.82944
1977.4599609375, -120.25952
1989.6665039063, -119.92487
2001.8730468750, -120.26589
2014.0795898438, -120.51726
2026.2861328125, -120.83651
2038.4926757813, -120.00292
2050.6992187500, -119.76968
2062.9057617188, -120.85262
2075.1123046875, -119.72310
2087.3188476563, -120.61721
2099.5253906250, -120.40807
2111.7319335938, -119.64794
2123.9384765625, -121.38500
2136.1450195313, -121.87496
2148.3515625000, -121.01791
2160.5581054688, -121.52882
2172.7646484375, -120.60300
2184.9711914063, -119.93335
2197.1777343750, -120.05196
2209.3842773438, -120.40155
2221.5908203125, -121.08069
2233.7973632813, -119.13915
2246.0039062500, -119.16423
2258.2104492188, -120.26928
2270.4169921875, -119.72513
2282.6235351563, -119.25665
2294.8300781250, -120.32119
2307.0366210938, -121.28764
2319.2431640625, -120.65987
2331.4497070313, -122.57968
2343.6562500000, -121.49494
2355.8627929688, -120.35090
2368.0693359375, -120.87284
2380.2758789063, -121.03516
2392.4824218750, -121.13823
2404.6889648438, -120.51443
2416.8955078125, -121.56681
2429.1020507813, -121.40585
2441.3085937500, -121.27743
2453.5151367188, -121.10594
2465.7216796875, -121.78528
2477.9282226563, -120.89465
2490.1347656250, -121.13945
