0.0000000000, -30.94863
12.2065429688, -33.96621
24.4130859375, -74.14910
36.6196289063, -73.57720
48.8261718750, -68.83350
61.0327148438, -73.69753
73.2392578125, -78.31200
85.4458007813, -87.56723
97.6523437500, -86.07074
109.8588867188, -88.31081
122.0654296875, -82.26969
134.2719726563, -78.96439
146.4785156250, -71.44788
158.6850585938, -73.74599
170.8916015625, -85.75432
183.0981445313, -90.80301
195.3046875000, -89.30149
207.5112304688, -91.66826
219.7177734375, -88.66369
231.9243164063, -85.72558
244.1308593750, -79.62711
256.3374023438, -79.91005
268.5439453125, -90.22175
280.7504882813, -92.19023
292.9570312500, -92.22459
305.1635742188, -92.84426
317.3701171875, -93.94343
329.5766601563, -92.69064
341.7832031250, -86.34548
353.9897460938, -84.50153
366.1962890625, -92.96714
378.4028320313, -93.76060
390.6093750000, -93.45497
402.8159179688, -93.59951
415.0224609375, -94.01241
427.2290039063, -94.48665
439.4355468750, -90.86823
451.6420898438, -86.17987
463.8486328125, -92.43653
476.0551757813, -94.96523
488.2617187500, -94.08931
500.4682617188, -92.71835
512.6748046875, -94.06985
524.8813476563, -91.47734
537.0878906250, -92.70978
549.2944335938, -92.35573
561.5009765625, -94.30745
573.7075195313, -96.12270
585.9140625000, -94.88769
598.1206054688, -94.99402
610.3271484375, -96.77960
622.5336914063, -96.72724
634.7402343750, -95.21727
646.9467773438, -91.17636
659.1533203125, -93.05255
671.3598632813, -93.97699
683.5664062500, -94.07372
695.7729492188, -95.20907
707.9794921875, -97.17722
720.1860351563, -96.21604
732.3925781250, -95.25560
744.5991210938, -86.20636
756.8056640625, -86.47148
769.0122070313, -94.47365
781.2187500000, -95.80140
793.4252929688, -96.09676
805.6318359375, -97.32317
817.8383789063, -98.01746
830.0449218750, -97.55645
842.2514648438, -93.57827
854.4580078125, -91.42663
866.6645507813, -94.80542
878.8710937500, -96.84641
891.0776367188, -96.19081
903.2841796875, -96.98631
915.4907226563, -97.21791
927.6972656250, -97.05942
939.9038085938, -91.32610
952.1103515625, -86.62636
964.3168945313, -94.70450
976.5234375000, -97.37540
988.7299804688, -95.95819
1000.9365234375, -97.01489
1013.1430664063, -98.42847
1025.3496093750, -98.18370
1037.5561523438, -96.04619
1049.7626953125, -91.19911
1061.9692382813, -95.91961
1074.1757812500, -97.21301
1086.3823242188, -97.65651
1098.5888671875, -98.89741
1110.7954101563, -98.96461
1123.0019531250, -99.42314
1135.2084960938, -96.16632
1147.4150390625, -88.35598
1159.6215820313, -91.55142
1171.8281250000, -97.60394
1184.0346679688, -97.40534
1196.2412109375, -99.11500
1208.4477539063, -97.31204
1220.6542968750, -98.45925
1232.8608398438, -98.09124
1245.0673828125, -89.84586
1257.2739257813, -91.28544
1269.4804687500, -96.33071
1281.6870117188, -98.73569
1293.8935546875, -99.87336
1306.1000976563, -99.64954
1318.3066406250, -100.07752
1330.5131835938, -99.18062
1342.7197265625, -94.60172
1354.9262695313, -93.18288
1367.1328125000, -99.46036
1379.3393554688, -99.80154
1391.5458984375, -99.92473
1403.7524414063, -99.74006
1415.9589843750, -99.50216
1428.1655273438, -99.31611
1440.3720703125, -98.32037
1452.5786132813, -97.81065
1464.7851562500, -100.30549
1476.9916992188, -101.44064
1489.1982421875, -101.21867
1501.4047851563, -100.04319
1513.6113281250, -98.74162
1525.8178710938, -100.09039
1538.0244140625, -97.83676
1550.2309570313, -93.86422
1562.4375000000, -97.91117
1574.6440429688, -101.70156
1586.8505859375, -99.99511
1599.0571289063, -100.64017
1611.2636718750, -101.03080
1623.4702148438, -101.82911
1635.6767578125, -98.41560
1647.8833007813, -92.35974
1660.0898437500, -96.12830
1672.2963867188, -101.68775
1684.5029296875, -100.31511
1696.7094726563, -100.77308
1708.9160156250, -99.69741
1721.1225585938, -100.57763
1733.3291015625, -101.02398
1745.5356445313, -98.79043
1757.7421875000, -99.13752
1769.9487304688, -100.62223
1782.1552734375, -99.32865
1794.3618164063, -99.73429
1806.5683593750, -99.94269
1818.7749023438, -100.80624
1830.9814453125, -100.87326
1843.1879882813, -97.84630
1855.3945312500, -97.11203
1867.6010742188, -100.19755
1879.8076171875, -101.20279
1892.0141601563, -101.03661
1904.2207031250, -101.06487
1916.4272460938, -101.27556
1928.6337890625, -101.96770
1940.8403320313, -101.01934
1953.0468750000, -101.45931
1965.2534179688, -101.41438
1977.4599609375, -101.10358
1989.6665039063, -101.68391
2001.8730468750, -101.00203
2014.0795898438, -100.74912
2026.2861328125, -101.77050
2038.4926757813, -101.17162
2050.6992187500, -99.81960
2062.9057617188, -100.20253
2075.1123046875, -100.22341
2087.3188476563, -100.67733
2099.5253906250, -101.58058
2111.7319335938, -100.86865
2123.9384765625, -101.47399
2136.1450195313, -101.01094
2148.3515625000, -99.26280
2160.5581054688, -100.37664
2172.7646484375, -100.70846
2184.9711914063, -102.28949
2197.1777343750, -101.85510
2209.3842773438, -100.81766
2221.5908203125, -101.71440
2233.7973632813, -101.24217
2246.0039062500, -101.62010
2258.2104492188, -101.66932
2270.4169921875, -100.79766
2282.6235351563, -101.58655
2294.8300781250, -101.62201
2307.0366210938, -101.28273
2319.2431640625, -101.70000
2331.4497070313, -101.74591
2343.6562500000, -101.23445
2355.8627929688, -100.74527
2368.0693359375, -101.18293
2380.2758789063, -102.47659
2392.4824218750, -102.66550
2404.6889648438, -101.42917
2416.8955078125, -101.82334
2429.1020507813, -101.49405
2441.3085937500, -100.23130
2453.5151367188, -100.55985
2465.7216796875, -101.64932
2477.9282226563, -101.10978
2490.1347656250, -101.15154
